customer_care_calls,customer_rating,prior_purchases,discount_offered,weight_in_gms,warehouse_block,mode_of_shipment,product_importance,gender,delivery_status,weight_category
4,2,4,35,2725,F,road,low,female,on_time,Low
6,2,8,42,1054,C,road,high,male,on_time,Low
3,3,5,10,4847,C,ship,medium,female,on_time,High
2,2,2,6,1324,F,ship,low,female,on_time,Low
3,1,3,3,4137,C,flight,medium,female,late,High
4,1,3,3,5178,D,ship,low,male,on_time,High
3,4,10,9,4337,F,flight,low,female,late,High
4,2,3,26,1863,A,ship,medium,male,on_time,Low
6,5,4,7,1447,A,ship,low,male,late,Low
3,1,10,5,5375,F,ship,medium,male,late,High
3,3,2,53,2323,F,road,medium,male,on_time,Low
2,3,2,4,5052,A,ship,low,male,on_time,High
6,1,2,3,1340,F,ship,low,female,late,Low
3,5,3,58,3231,B,ship,low,female,on_time,Low
4,4,5,1,1124,B,ship,medium,male,on_time,Low
2,5,2,49,3024,A,ship,low,female,on_time,Low
5,5,2,8,4602,F,road,high,male,late,High
6,3,4,3,1752,F,ship,low,male,on_time,Low
4,3,3,8,5986,D,ship,high,male,on_time,High
5,1,4,5,4970,B,ship,medium,female,on_time,High
3,3,3,10,1751,F,ship,medium,male,on_time,Low
4,4,3,29,1188,F,ship,low,male,on_time,Low
4,3,2,3,4200,C,road,low,male,late,High
5,5,5,10,1789,F,flight,medium,male,on_time,Low
6,3,4,5,1563,F,ship,low,female,late,Low
3,5,3,7,4314,B,ship,medium,male,late,High
4,5,5,10,1683,F,ship,medium,male,on_time,Low
5,5,3,7,4480,C,ship,medium,female,on_time,High
3,2,5,26,3336,F,ship,high,female,on_time,Low
4,1,3,4,4493,D,road,low,male,on_time,High
5,2,5,5,1329,F,ship,low,female,late,Low
5,4,6,4,1850,F,ship,low,male,on_time,Low
6,5,5,10,5756,F,ship,medium,male,on_time,High
3,4,3,7,4020,A,flight,medium,male,late,High
3,5,2,43,1301,F,ship,low,female,on_time,Low
5,4,2,59,3444,A,ship,low,female,on_time,Low
3,3,2,1,4687,A,ship,medium,male,late,High
7,5,4,5,1572,F,flight,low,female,on_time,Low
3,3,3,6,5749,A,ship,low,male,on_time,High
4,1,2,2,4154,F,flight,low,male,late,High
4,3,2,3,5735,F,ship,low,male,late,High
4,3,8,6,5583,B,flight,medium,female,late,High
4,4,2,9,4720,A,ship,low,female,late,High
5,2,6,10,4087,B,road,high,male,on_time,High
3,1,3,6,5750,C,ship,high,female,late,High
5,5,3,5,4754,C,ship,low,female,on_time,High
3,1,3,7,5709,A,ship,medium,female,late,High
3,3,3,10,5714,F,ship,low,male,late,High
3,2,3,2,4447,D,road,low,male,on_time,High
2,3,4,3,1353,F,ship,low,female,on_time,Low
5,4,5,5,1360,D,ship,low,female,on_time,Low
5,4,4,10,1441,C,ship,medium,male,on_time,Low
2,1,2,5,4456,A,ship,medium,female,late,High
2,1,4,5,4358,D,flight,low,female,late,High
3,4,2,2,4504,C,ship,low,male,late,High
3,3,2,8,4281,F,ship,medium,female,on_time,High
3,2,3,7,4145,D,ship,high,male,on_time,High
3,1,2,58,3027,F,ship,low,male,on_time,Low
3,4,2,5,4349,F,flight,low,male,on_time,High
5,2,5,5,1484,B,road,medium,male,on_time,Low
5,3,5,3,1174,B,road,low,female,late,Low
4,5,2,2,4492,F,ship,low,female,on_time,High
3,1,2,9,5050,F,road,low,male,late,High
4,1,3,23,1814,C,road,high,female,on_time,Low
3,3,3,7,5427,F,ship,low,female,on_time,High
3,5,3,4,4132,F,ship,low,female,late,High
5,3,3,5,5087,F,ship,low,female,late,High
4,1,5,7,1003,F,ship,low,female,late,Low
3,1,2,9,4753,F,ship,medium,female,late,High
3,2,3,15,1992,A,ship,low,female,on_time,Low
3,5,4,10,4829,C,ship,low,female,late,High
4,4,3,1,5198,B,ship,low,female,late,High
4,1,2,3,1124,F,flight,medium,female,on_time,Low
4,5,5,5,1458,D,ship,medium,male,on_time,Low
3,2,3,8,4011,F,ship,medium,male,late,High
3,3,3,19,1366,D,ship,low,female,on_time,Low
3,3,4,3,4620,F,ship,low,male,late,High
3,1,4,5,5326,D,ship,low,male,late,High
4,2,4,43,2747,F,road,low,male,on_time,Low
4,4,3,7,2477,A,flight,medium,female,on_time,Low
4,1,4,1,5476,D,ship,high,female,late,High
3,1,3,3,5847,A,ship,medium,female,on_time,High
4,5,3,25,2682,F,road,low,male,on_time,Low
4,5,2,5,3512,F,ship,high,male,on_time,Low
6,5,5,55,1078,F,ship,low,male,on_time,Low
2,1,3,7,4008,A,ship,low,female,late,High
4,5,2,9,4157,A,ship,low,female,late,High
4,3,2,4,4767,B,ship,medium,female,on_time,High
5,3,2,9,4568,F,ship,low,female,late,High
5,4,5,10,1363,F,ship,low,male,on_time,Low
4,5,3,2,4909,A,ship,low,female,late,High
4,2,2,5,4817,F,ship,low,female,late,High
3,5,2,6,5709,D,ship,low,female,on_time,High
3,2,3,6,4808,D,ship,medium,female,on_time,High
4,1,3,5,4435,B,road,medium,male,on_time,High
5,3,3,8,5786,B,road,medium,female,on_time,High
5,4,4,31,3565,C,ship,medium,male,on_time,Low
3,5,3,4,4248,B,ship,high,female,late,High
2,2,3,2,4865,F,ship,high,male,on_time,High
4,4,7,62,2280,F,road,medium,male,on_time,Low
5,3,4,6,1968,C,ship,low,female,late,Low
4,1,4,9,4471,D,ship,low,male,on_time,High
4,3,3,3,4677,C,ship,medium,male,late,High
5,2,5,2,1855,F,road,low,female,late,Low
4,5,10,7,5208,F,ship,low,male,late,High
4,4,4,6,4733,D,ship,medium,male,late,High
3,3,10,10,5574,C,road,medium,female,on_time,High
4,3,3,10,5372,C,ship,medium,female,late,High
3,1,2,8,5253,B,ship,low,female,on_time,High
5,3,2,14,2064,D,ship,low,female,on_time,Low
3,1,3,28,1075,B,ship,medium,male,on_time,Low
4,1,5,8,1923,B,flight,medium,female,late,Low
3,1,2,4,5726,B,ship,medium,female,late,High
4,5,3,9,5799,D,ship,low,female,on_time,High
4,3,5,10,1832,D,ship,low,male,on_time,Low
4,1,3,10,5971,B,road,medium,male,late,High
4,1,3,32,1061,B,road,low,female,on_time,Low
3,4,8,10,5439,F,ship,medium,female,on_time,High
4,2,3,39,2066,C,ship,medium,female,on_time,Low
3,3,3,9,4459,F,ship,low,female,on_time,High
2,5,3,6,5471,F,road,low,female,on_time,High
6,2,4,6,1073,D,ship,low,male,late,Low
3,5,5,6,5932,F,ship,low,male,on_time,High
3,2,4,62,1090,F,ship,low,male,on_time,Low
4,1,2,35,1072,B,ship,high,male,on_time,Low
4,5,3,6,5957,F,flight,medium,male,on_time,High
5,4,5,4,1561,B,ship,medium,female,late,Low
2,1,3,4,5924,F,ship,low,male,on_time,High
4,2,3,5,5931,B,ship,medium,female,on_time,High
5,3,3,7,4844,A,ship,medium,female,late,High
4,3,2,9,5297,F,ship,medium,male,on_time,High
3,1,6,5,4802,F,road,low,male,on_time,High
4,2,5,10,1515,F,road,low,male,late,Low
4,4,3,7,5947,B,ship,low,male,late,High
6,5,7,9,5991,C,road,high,male,on_time,High
6,4,4,1,1372,A,ship,medium,female,on_time,Low
4,3,5,6,1659,F,ship,low,male,on_time,Low
4,3,5,9,1044,D,ship,low,female,late,Low
3,1,2,5,4728,C,ship,low,female,late,High
3,3,3,62,3277,C,ship,low,female,on_time,Low
4,3,3,20,1531,F,ship,medium,male,on_time,Low
3,2,5,44,2010,F,ship,low,male,on_time,Low
4,5,5,9,1951,C,ship,low,female,on_time,Low
4,1,4,5,1294,A,road,high,male,on_time,Low
3,3,4,7,5716,F,ship,low,female,on_time,High
5,3,2,8,3231,F,ship,medium,female,on_time,Low
5,5,4,7,4141,B,ship,low,female,on_time,High
4,1,3,4,5540,C,ship,medium,male,late,High
5,5,2,14,1114,F,ship,medium,male,on_time,Low
3,2,3,7,1434,C,ship,medium,female,on_time,Low
5,4,5,2,1627,F,flight,low,female,on_time,Low
5,4,2,8,4725,F,ship,low,male,late,High
3,1,3,10,5823,A,ship,low,male,late,High
3,2,2,8,5589,F,ship,high,female,late,High
4,1,3,3,5177,C,flight,medium,male,late,High
6,3,4,9,1515,C,ship,low,female,on_time,Low
2,4,4,1,3624,C,ship,medium,male,on_time,Low
7,3,4,7,1384,B,ship,low,male,late,Low
5,1,6,12,2486,C,road,medium,male,on_time,Low
4,1,3,5,5782,D,ship,medium,male,late,High
5,5,8,2,4793,F,ship,medium,male,on_time,High
2,3,3,5,4663,F,ship,high,male,late,High
4,3,2,51,2658,B,road,medium,female,on_time,Low
5,2,5,4,1509,F,ship,low,male,on_time,Low
5,3,4,2,5316,C,ship,medium,male,late,High
4,5,2,7,4289,F,road,low,female,on_time,High
4,3,3,2,2125,C,ship,medium,female,on_time,Low
4,5,3,2,4554,F,ship,low,male,late,High
2,1,3,5,5697,B,ship,medium,female,on_time,High
5,3,4,5,4770,F,ship,medium,male,on_time,High
5,4,2,2,5164,A,ship,low,female,on_time,High
6,2,4,61,3140,B,ship,low,female,on_time,Low
4,1,3,3,4409,F,flight,low,female,on_time,High
3,2,4,22,1249,B,road,medium,female,on_time,Low
3,1,3,1,4476,D,flight,medium,female,on_time,High
6,5,2,7,4359,B,road,high,male,on_time,High
5,2,4,2,4893,F,ship,low,male,late,High
4,2,2,7,4305,A,ship,medium,female,on_time,High
4,5,2,1,5682,B,ship,low,female,on_time,High
3,5,3,21,3746,A,ship,medium,male,on_time,High
4,2,3,8,5045,B,ship,medium,male,on_time,High
3,3,2,10,5951,A,ship,low,female,on_time,High
3,4,3,7,4565,D,flight,medium,male,late,High
3,3,8,4,5329,C,ship,medium,male,on_time,High
5,1,5,6,1156,B,ship,low,male,on_time,Low
3,1,3,12,1417,F,flight,medium,female,on_time,Low
4,2,2,3,4914,F,ship,high,female,on_time,High
3,4,3,6,5819,F,ship,low,male,late,High
4,5,3,8,4956,A,ship,medium,female,late,High
4,4,2,6,5238,C,ship,high,female,late,High
7,1,4,9,1519,D,ship,low,female,on_time,Low
5,2,5,5,1010,B,flight,low,female,on_time,Low
4,4,4,2,4690,B,ship,medium,female,on_time,High
4,5,5,2,1260,B,road,low,male,late,Low
3,5,2,27,3624,A,ship,medium,male,on_time,Low
6,5,6,3,4957,F,ship,low,male,late,High
4,3,5,4,1668,F,ship,low,male,late,Low
2,4,4,8,5760,C,flight,low,female,on_time,High
4,1,3,4,4314,A,ship,medium,male,late,High
3,2,4,9,1631,A,flight,medium,male,late,Low
4,3,2,7,4765,F,ship,low,female,late,High
4,1,2,37,3510,F,ship,high,male,on_time,Low
4,2,3,1,5532,D,flight,high,male,on_time,High
4,2,3,34,1005,C,ship,medium,female,on_time,Low
5,4,6,9,4605,B,ship,medium,male,late,High
4,2,3,2,4474,A,flight,medium,female,late,High
4,3,4,8,4879,B,ship,low,male,on_time,High
5,4,3,1,4208,C,ship,low,female,on_time,High
3,2,2,2,5029,B,ship,high,male,late,High
4,3,3,11,2624,F,ship,low,male,on_time,Low
3,2,2,5,5135,D,flight,medium,male,on_time,High
3,2,2,8,4326,A,ship,medium,male,late,High
4,2,5,6,1438,F,ship,low,female,late,Low
3,3,3,5,4625,B,road,low,female,late,High
4,2,3,1,4379,A,ship,medium,female,on_time,High
3,1,2,56,3774,F,ship,high,male,on_time,High
5,1,2,1,5352,A,ship,medium,female,on_time,High
3,4,3,32,1370,A,ship,low,female,on_time,Low
4,5,3,7,4048,A,ship,low,male,late,High
4,3,3,1,4518,F,ship,low,female,late,High
5,5,3,27,3430,B,ship,medium,male,on_time,Low
2,2,3,10,4489,F,ship,high,male,on_time,High
3,4,3,45,2486,F,ship,low,male,on_time,Low
4,3,6,4,1788,C,ship,low,female,on_time,Low
4,4,3,6,4672,F,flight,medium,female,on_time,High
4,5,4,4,4816,D,road,medium,female,late,High
5,3,4,5,4096,A,ship,medium,male,late,High
3,1,3,3,4222,F,road,low,male,late,High
5,3,3,9,4152,A,ship,medium,female,on_time,High
3,3,2,32,1718,F,flight,medium,female,on_time,Low
3,1,3,63,1420,F,ship,low,female,on_time,Low
3,2,4,6,4314,F,flight,low,female,on_time,High
3,5,3,2,4913,F,flight,low,male,late,High
4,3,3,6,2568,B,ship,medium,female,on_time,Low
4,2,3,9,5170,C,ship,medium,male,on_time,High
5,4,4,61,3063,F,flight,low,male,on_time,Low
4,5,3,3,4404,C,ship,medium,female,late,High
3,3,7,3,4385,B,ship,medium,male,late,High
4,1,2,10,4646,D,ship,low,male,late,High
6,4,4,9,1793,C,flight,low,male,late,Low
4,4,3,35,1421,A,ship,medium,female,on_time,Low
3,2,3,2,4681,F,ship,medium,male,late,High
3,3,2,6,4170,B,ship,medium,male,on_time,High
5,1,3,33,2562,B,ship,low,male,on_time,Low
3,1,2,6,5905,D,ship,high,female,on_time,High
5,5,3,5,4814,A,flight,medium,female,late,High
4,3,3,9,5283,D,ship,medium,female,on_time,High
3,3,7,42,1278,F,ship,medium,female,on_time,Low
6,2,4,9,1405,B,flight,medium,male,on_time,Low
6,1,6,10,5826,C,flight,low,male,late,High
3,3,10,10,5281,B,ship,high,male,late,High
3,3,3,1,5094,D,ship,low,female,on_time,High
5,1,2,8,4647,B,road,high,female,on_time,High
5,1,5,16,1526,A,ship,medium,female,on_time,Low
3,3,5,63,3788,F,ship,low,female,on_time,High
5,2,2,8,1665,B,ship,medium,male,on_time,Low
6,3,4,10,4889,F,ship,low,male,on_time,High
4,2,2,2,4002,A,ship,low,female,late,High
3,5,2,2,5062,A,ship,high,male,on_time,High
2,5,3,6,1032,D,ship,medium,male,late,Low
7,4,4,3,1262,F,ship,low,male,on_time,Low
7,5,5,28,1100,F,ship,medium,male,on_time,Low
3,4,4,10,5425,F,ship,medium,male,late,High
4,3,5,5,1205,D,ship,low,female,on_time,Low
4,4,4,13,1614,A,road,medium,female,on_time,Low
6,5,4,6,1787,F,ship,low,female,on_time,Low
5,1,2,9,1723,A,ship,low,female,late,Low
4,5,3,41,3101,B,road,medium,female,on_time,Low
5,4,4,8,4831,F,road,low,female,on_time,High
5,3,4,63,3729,C,ship,medium,male,on_time,High
3,3,2,46,2962,B,flight,low,male,on_time,Low
5,1,6,44,1635,F,ship,medium,male,on_time,Low
5,3,4,8,5432,F,ship,low,female,late,High
4,1,2,5,5707,F,road,low,female,on_time,High
4,4,4,9,5838,A,ship,medium,female,on_time,High
2,4,8,62,1180,C,ship,medium,female,on_time,Low
3,1,2,1,5927,F,ship,medium,female,on_time,High
5,5,3,2,4351,C,ship,low,male,on_time,High
4,1,2,5,4140,D,road,low,male,late,High
4,5,3,10,5972,B,ship,low,female,late,High
3,2,2,19,1922,F,flight,medium,female,on_time,Low
5,2,3,3,4698,A,ship,medium,female,on_time,High
2,5,8,11,2976,C,ship,medium,male,on_time,Low
3,1,2,34,1967,F,ship,high,female,on_time,Low
3,1,5,45,2224,B,ship,low,male,on_time,Low
6,2,4,7,1297,F,road,medium,female,on_time,Low
4,4,2,5,5230,A,ship,medium,female,late,High
5,1,2,10,5086,C,ship,low,male,late,High
7,4,4,1,1150,F,ship,low,female,late,Low
3,2,6,5,5588,D,flight,high,female,late,High
2,5,3,8,5643,F,ship,low,male,on_time,High
3,4,3,10,5629,D,ship,high,female,on_time,High
4,4,2,8,5744,C,ship,medium,female,late,High
4,3,5,8,4209,F,flight,low,female,on_time,High
3,1,3,59,1005,F,flight,medium,male,on_time,Low
6,5,4,2,1192,D,flight,low,male,late,Low
3,2,4,13,1657,A,ship,low,male,on_time,Low
3,4,2,8,5294,F,ship,low,female,on_time,High
4,3,3,51,3144,F,road,low,male,on_time,Low
5,3,5,6,1823,F,ship,medium,female,late,Low
6,4,4,5,1639,F,ship,low,male,on_time,Low
3,5,3,19,2173,B,ship,medium,female,on_time,Low
5,5,2,9,4649,D,road,medium,male,on_time,High
4,3,2,8,4526,B,ship,low,female,late,High
6,2,4,4,1764,F,flight,low,female,on_time,Low
7,2,4,10,1179,D,ship,medium,female,late,Low
3,3,4,7,4828,F,road,medium,female,late,High
6,3,4,1,1775,F,ship,low,female,late,Low
2,1,2,8,4932,F,ship,low,male,on_time,High
5,2,3,65,1667,F,ship,medium,male,on_time,Low
5,2,3,34,3885,F,road,medium,male,on_time,High
5,1,2,3,5417,F,ship,low,female,late,High
3,1,4,6,4814,A,road,low,male,on_time,High
6,5,4,2,1824,F,ship,low,female,late,Low
4,2,5,7,1378,A,ship,low,female,late,Low
4,2,7,9,5252,F,ship,high,female,on_time,High
3,1,2,7,4977,A,road,low,female,late,High
4,3,2,8,4331,B,road,low,female,late,High
4,2,5,8,1335,F,road,medium,female,late,Low
5,3,4,1,4583,F,ship,high,female,late,High
3,5,2,5,4052,C,ship,high,male,late,High
6,2,5,9,4038,F,flight,low,male,on_time,High
5,1,4,6,1569,D,ship,medium,female,late,Low
2,1,3,3,5873,B,ship,low,female,on_time,High
5,5,3,2,5849,C,ship,medium,male,on_time,High
4,2,3,3,4922,B,flight,medium,female,late,High
5,4,3,2,4492,A,ship,low,male,on_time,High
5,5,3,55,2641,C,flight,low,male,on_time,Low
5,4,5,9,1044,F,ship,low,male,late,Low
4,3,3,43,3498,C,road,low,female,on_time,Low
4,2,3,14,3413,F,flight,medium,male,on_time,Low
3,5,4,5,4661,D,ship,low,male,on_time,High
6,4,4,10,1321,F,flight,low,female,on_time,Low
5,3,5,1,1505,F,ship,low,female,late,Low
3,3,2,10,5130,B,flight,low,male,on_time,High
5,2,3,3,5266,D,ship,low,male,on_time,High
5,3,2,3,5440,D,flight,low,male,on_time,High
2,4,4,3,5041,C,flight,high,male,late,High
4,3,7,9,5652,A,ship,high,male,on_time,High
3,2,3,9,5427,B,ship,low,female,late,High
4,4,4,6,4607,F,ship,medium,female,on_time,High
6,2,4,1,1935,D,ship,medium,female,late,Low
3,5,3,5,4891,C,ship,low,female,late,High
4,3,2,10,4351,D,road,medium,male,late,High
3,1,4,8,4308,A,ship,low,female,late,High
2,4,4,3,4968,F,ship,low,female,on_time,High
5,5,6,10,1986,D,ship,low,female,late,Low
4,5,3,20,3549,F,flight,low,female,on_time,Low
4,4,2,3,5538,B,ship,medium,female,on_time,High
3,4,2,20,2266,A,ship,medium,female,on_time,Low
4,4,3,8,4443,F,flight,medium,male,late,High
6,3,6,29,2980,F,ship,medium,male,on_time,Low
6,2,4,1,1111,C,flight,medium,male,late,Low
3,1,2,7,1316,F,road,medium,male,on_time,Low
4,2,3,7,4766,A,road,medium,male,late,High
4,2,2,6,4705,A,ship,medium,female,on_time,High
4,5,3,7,4172,C,road,low,female,late,High
5,1,3,6,4044,D,ship,high,male,on_time,High
3,4,3,5,4535,B,road,low,female,on_time,High
3,2,7,8,4901,D,flight,medium,male,late,High
2,5,3,12,1715,D,ship,medium,male,on_time,Low
5,1,4,9,4881,D,flight,medium,male,on_time,High
5,4,6,5,1944,F,flight,medium,male,late,Low
3,3,2,10,5334,F,flight,high,male,on_time,High
5,3,3,5,4484,F,ship,medium,female,late,High
5,1,6,2,4529,B,ship,medium,male,late,High
4,3,6,6,4203,B,ship,low,male,late,High
4,2,4,9,5288,F,ship,low,male,on_time,High
2,1,3,10,5394,C,ship,medium,female,late,High
2,2,2,9,5875,A,ship,medium,male,late,High
6,5,5,10,1686,F,flight,low,male,late,Low
4,3,3,10,5190,F,ship,medium,female,late,High
6,4,4,1,1246,B,ship,low,female,on_time,Low
3,5,3,22,3575,C,ship,medium,male,on_time,Low
3,3,2,53,3932,B,flight,low,male,on_time,High
3,4,2,33,3489,F,ship,low,female,on_time,Low
2,2,5,3,4138,D,ship,medium,male,late,High
3,4,3,6,5255,F,ship,medium,male,on_time,High
4,2,5,8,1122,F,flight,low,male,on_time,Low
4,5,3,8,4889,F,road,medium,male,late,High
3,4,3,6,4586,F,road,medium,male,on_time,High
5,3,6,10,1189,A,flight,medium,female,on_time,Low
5,3,6,6,4203,C,ship,low,male,on_time,High
3,2,3,60,1582,A,flight,high,male,on_time,Low
4,4,4,10,5296,F,ship,high,female,late,High
4,1,3,15,3460,A,ship,low,female,on_time,Low
2,4,4,3,5641,B,ship,medium,male,on_time,High
3,5,5,27,1891,F,flight,low,female,on_time,Low
6,3,4,3,4143,C,road,low,male,late,High
4,2,3,5,1610,A,flight,low,male,on_time,Low
4,4,2,2,5881,B,ship,medium,female,late,High
3,2,3,7,4890,C,ship,medium,male,late,High
5,3,2,4,5231,F,ship,medium,female,on_time,High
3,2,3,9,4491,C,flight,medium,male,on_time,High
5,2,4,8,5014,C,ship,low,male,late,High
5,2,5,3,5723,F,road,low,male,on_time,High
6,2,4,2,1070,A,ship,medium,male,on_time,Low
5,4,3,3,4157,F,flight,low,female,on_time,High
3,5,10,26,3244,D,ship,medium,male,on_time,Low
3,2,2,18,3732,A,ship,low,male,on_time,High
5,1,3,2,5632,C,flight,medium,male,late,High
3,4,6,4,5567,F,ship,medium,female,on_time,High
6,3,6,8,1284,A,ship,medium,female,on_time,Low
4,3,3,9,4840,F,ship,low,female,on_time,High
3,4,3,1,4490,C,road,medium,male,on_time,High
4,4,2,39,2291,F,flight,medium,male,on_time,Low
6,3,5,5,4871,F,ship,medium,male,late,High
5,2,3,7,1939,C,ship,medium,female,on_time,Low
3,3,4,51,2208,C,flight,medium,female,on_time,Low
6,3,6,9,4787,F,ship,low,male,on_time,High
3,4,2,44,3786,D,ship,medium,female,on_time,High
2,5,3,10,4353,F,ship,low,male,late,High
4,1,3,4,4029,D,ship,low,male,late,High
5,4,4,6,1603,A,ship,low,female,on_time,Low
5,2,2,10,5674,F,road,medium,female,late,High
2,1,2,35,2526,F,ship,low,male,on_time,Low
4,4,3,22,1735,B,ship,low,male,on_time,Low
5,3,4,1,1306,C,ship,low,male,on_time,Low
4,5,3,4,4759,C,ship,high,female,on_time,High
3,2,3,4,5628,A,ship,low,male,on_time,High
4,5,2,2,4008,A,ship,low,male,on_time,High
5,5,6,9,1117,B,flight,medium,female,late,Low
3,5,2,6,4578,F,ship,medium,female,late,High
5,4,3,48,1240,C,ship,medium,female,on_time,Low
3,3,4,4,4096,F,ship,low,female,on_time,High
5,5,2,60,1653,D,ship,low,female,on_time,Low
7,3,4,1,1384,C,ship,low,female,on_time,Low
4,4,6,1,4584,C,ship,medium,male,late,High
4,5,2,1,4155,C,flight,low,female,late,High
5,3,4,4,5192,A,ship,medium,female,late,High
5,2,5,7,5515,D,ship,medium,female,late,High
3,5,3,2,4475,F,flight,low,male,late,High
4,4,2,3,5039,F,ship,medium,male,late,High
4,2,7,46,1438,F,road,medium,female,on_time,Low
5,4,6,1,1327,B,ship,low,male,late,Low
5,1,4,5,5841,B,ship,medium,male,late,High
4,4,5,7,1261,A,ship,low,male,on_time,Low
4,4,2,6,5676,B,ship,medium,male,on_time,High
6,5,4,4,1302,A,ship,low,male,late,Low
4,5,2,6,4147,F,road,high,female,on_time,High
4,3,3,1,5433,B,ship,medium,male,on_time,High
5,2,3,12,2892,C,flight,low,female,on_time,Low
3,4,6,7,4621,F,ship,medium,female,late,High
6,4,4,6,1091,A,ship,low,female,late,Low
4,4,3,10,4616,F,road,low,male,late,High
5,4,6,21,1145,B,flight,medium,female,on_time,Low
5,4,2,1,5983,C,ship,low,female,on_time,High
4,3,2,4,4719,C,ship,high,female,on_time,High
3,4,4,4,5186,F,road,low,male,on_time,High
6,2,6,10,1919,F,ship,low,female,on_time,Low
4,4,2,5,5324,A,ship,medium,female,late,High
3,4,2,48,3909,C,ship,medium,male,on_time,High
6,3,2,1,1756,C,ship,low,male,late,Low
5,2,5,6,1703,F,ship,medium,male,late,Low
6,3,4,6,1654,F,ship,low,male,on_time,Low
4,5,2,19,2616,F,ship,low,female,on_time,Low
2,3,3,48,1279,F,ship,medium,male,on_time,Low
2,3,3,8,4451,A,ship,medium,female,on_time,High
3,4,2,6,5374,A,ship,medium,female,on_time,High
3,5,2,4,5909,C,ship,low,female,late,High
3,3,3,1,5186,C,ship,low,male,late,High
4,3,3,3,5062,C,ship,medium,female,on_time,High
5,4,5,10,1512,B,ship,low,male,late,Low
3,5,3,1,4088,A,flight,low,female,late,High
3,1,3,6,4893,F,ship,medium,male,on_time,High
2,5,5,53,3775,C,ship,medium,female,on_time,High
3,2,3,50,3958,F,ship,medium,female,on_time,High
5,5,2,43,3822,F,ship,medium,female,on_time,High
4,4,3,36,2684,C,flight,low,male,on_time,Low
3,3,4,18,2397,A,road,low,female,on_time,Low
2,2,3,6,4747,B,road,medium,female,late,High
6,2,5,3,5654,A,ship,low,male,late,High
6,2,4,2,1565,F,ship,low,female,late,Low
5,3,5,2,1869,B,road,medium,female,on_time,Low
6,2,4,5,1791,B,ship,medium,female,on_time,Low
3,4,4,2,4372,A,ship,medium,male,late,High
5,5,3,5,4613,D,ship,medium,female,late,High
3,5,4,6,5038,D,flight,low,male,late,High
4,4,2,2,4633,B,ship,medium,female,on_time,High
3,1,2,6,4747,F,ship,low,male,late,High
2,4,2,8,4321,B,ship,low,female,on_time,High
4,1,3,4,4374,D,road,low,female,on_time,High
3,4,5,4,4483,D,ship,low,female,late,High
3,5,4,2,1648,B,ship,low,male,late,Low
4,4,2,2,5797,F,flight,medium,male,on_time,High
3,4,3,28,2356,F,road,low,female,on_time,Low
4,3,3,7,4723,C,ship,medium,female,on_time,High
4,5,4,54,1408,A,ship,high,female,on_time,Low
3,2,3,12,1212,D,road,medium,female,on_time,Low
5,5,3,1,4608,C,ship,medium,female,late,High
4,1,6,8,5529,B,ship,medium,female,late,High
5,5,2,2,2229,F,ship,low,female,on_time,Low
4,5,2,38,2890,D,flight,low,female,on_time,Low
3,4,3,10,4626,F,road,medium,female,late,High
6,1,4,8,1404,A,ship,low,male,late,Low
3,4,3,27,2772,F,flight,medium,female,on_time,Low
2,3,2,11,1383,D,ship,medium,male,on_time,Low
3,4,3,2,5464,F,ship,high,male,late,High
3,1,2,8,4337,F,ship,medium,male,late,High
7,2,4,4,1806,F,ship,low,male,late,Low
